ave_word_freq,#_of_numbers,ave_syllables,ave_2gram_nor,ave_3gram_nor,tf_idfROMNEY_PRIMARY2008,tf_idfBACHMANN_PRIMARY2012,tf_idfHUCKABEE_PRIMARY2008,tf_idfHUNTSMAN_PRIMARY2012,tf_idfROMNEY_PRIMARY2012,tf_idfRICHARDSON_PRIMARY2008,tf_idfPERRY_PRIMARY2012,tf_idfPAWLENTY_PRIMARY2012,tf_idfTHOMPSON_PRIMARY2008,tf_idfPAUL_PRIMARY2012,tf_idfCAIN_PRIMARY2012,tf_idfBIDEN_PRIMARY2008,tf_idfMCCAIN_PRIMARY2008,tf_idfSANTORUM_PRIMARY2012,tf_idfEDWARDS_PRIMARY2008,tf_idfOBAMA_PRIMARY2008,tf_idfCLINTON_PRIMARY2008,tf_idfGINGRICH_PRIMARY2012,tf_idfGIULIANI_PRIMARY2008,author,numeric_author
83758873.6,0,2.2,41324555451.10825,6128371554.65,0.015902943308726016,0.0026265224337045914,0.0186245734220615,0.0,0.013041147088572945,0.005513052958279014,0.01700526968351926,0.025896492499367117,0.008120878375310217,0.0020996797895051805,0.0,0.0,0.01216637091516742,0.006714585354793119,0.009469353666583644,0.012700485154645063,0.00810859826597158,0.012460110615399898,0.013794861022360981,"OBAMA_PRIMARY2008
",0
127654300.55555555,0,2.2222222222222223,38521321686.53003,6086742133.416668,0.016865789675347277,0.01006036217303823,0.025769049518632077,0.01892744479495268,0.014638142930551837,0.010084472620682416,0.022566995768688293,0.019148936170212766,0.023827884341990218,0.02550833979210016,0.05140521200971637,0.011902259915154978,0.013888614489987232,0.013049633028344006,0.018655559922453498,0.01829895949851929,0.01735487969818108,0.022288427917522422,0.037410551721466866,"GIULIANI_PRIMARY2008
",9
123387180.33333333,4,1.4166666666666667,46997992351.58664,5309001108.802777,0.01474345739171911,0.01027823600670519,0.004913412831305779,0.00901716099981213,0.016044666690514287,0.01560344575561633,0.010230427989274272,0.005857616002728977,0.007574873561978184,0.012508428859290457,0.0,0.00837680554169589,0.007898760138250447,0.006740025732812448,0.008826754521319233,0.009903620936294799,0.012947497184346093,0.006874441086664459,0.010649245354037447,"RICHARDSON_PRIMARY2008
",7
107878583.08333333,0,1.8333333333333333,42960129068.62791,4264994297.861442,0.015024055206901102,0.0,0.008322310719729298,0.003696688507655076,0.007698767940623226,0.005412696982422877,0.009198345284240461,0.005783816943180275,0.008907318651307169,0.0017836381383967413,0.010108128799791307,0.01516097134199024,0.006590855313270747,0.0058831914444139885,0.009368609585824557,0.013567845193750212,0.0064764748472793,0.008916134746423315,0.005734188019185538,"OBAMA_PRIMARY2008
",0
125532393.66666667,0,1.75,41897447280.07064,4541780140.182071,0.015326559264611628,0.004024144869215292,0.03065490578437215,0.018480883397288473,0.014954353097948164,0.016383871775244977,0.031040942805266553,0.01938558645768133,0.016260568892806908,0.03447291583958176,0.032679738562091505,0.008262653124048376,0.018517464943282304,0.01369768626681725,0.026894842973144373,0.020737996974507376,0.03019012083368583,0.018105651434376736,0.0373797258094601,"CLINTON_PRIMARY2008
",3
106430198.0,4,1.6666666666666667,33643018694.871532,4951590998.540476,0.006147313870245017,0.0062402137133819625,0.004935988903416444,0.0,0.005768234412897595,0.009344267777406708,0.006312779600266528,0.0,0.01343049917960824,0.011076167975174224,0.0,0.0024821978390789797,0.005905787411967935,0.009415326170075974,0.0035527736766674013,0.002403583572656621,0.007957885884026718,0.008488848672858719,0.008461076770019666,"CLINTON_PRIMARY2008
",3
265543735.23076922,0,2.230769230769231,48420920760.74467,6155256233.457784,0.03267749610749047,0.024867929615257307,0.01331558232522427,0.03269390283658605,0.029355634118348108,0.022482626040234766,0.02577568331391153,0.014207185998263809,0.022856470789067912,0.004904796453912402,0.03558759830353528,0.010771559362807267,0.018665539176346516,0.01583208269252963,0.02494339829650092,0.02191021870813729,0.025302810587673964,0.02574134669136438,0.02569395898514374,"CLINTON_PRIMARY2008
",3
95574270.9090909,0,2.1818181818181817,47428349910.22063,6437108520.868615,0.006595668269868437,0.009941338498018468,0.012299380945080306,0.008384130414758027,0.010165141700979388,0.007050969358730501,0.007442226489903073,0.012079526423795724,0.029515544403192914,0.02007004103849762,0.0,0.009758506872449703,0.011791123209375464,0.002778458612685276,0.010076547491810571,0.013317841130709426,0.008749976066065219,0.0063861703320321345,0.009211659904205536,"THOMPSON_PRIMARY2008
",10
86091379.3076923,0,2.076923076923077,37432335587.57928,4744497595.893773,0.022220488096164014,0.03071610661095353,0.023537414319358123,0.0,0.0203393915376941,0.015069751779250419,0.012686674265161634,0.010136641910289065,0.021320484261130382,0.025438353437999064,0.01709724444293552,0.018109703034738724,0.020023652427725334,0.02175845907392479,0.013716369238463087,0.011229889222219505,0.014006304474351453,0.0168559332708765,0.06828727868571331,"GIULIANI_PRIMARY2008
",9
19314079.5,0,2.7,47320015408.751114,6834086956.299563,0.005561601455807304,0.004021184768835267,0.002822780833490293,0.008977371263401673,0.005006900522246246,0.0025717895851580146,0.0036081024231968263,0.003968079654226818,0.0035336834043893095,0.005498039329249353,0.0,0.0,0.0036960494711328093,0.0016600549111268979,0.0,0.0027928647757080897,0.0028982483565765894,0.013591973577734222,0.0017876317960602891,"GINGRICH_PRIMARY2012
",6
165501573.42857143,0,2.0,40977519616.790504,5600656448.998045,0.02455269228867877,0.03302502472056966,0.013839878428152297,0.028217705894811963,0.019827249710283934,0.02352532756869355,0.019028186051905652,0.013640103963321094,0.018968182463485025,0.016713720770404592,0.006535947712418301,0.013989552852739933,0.02635952163905987,0.018853326715939905,0.0239559327453681,0.024394491470492816,0.022416159146257223,0.032825462941384255,0.02223852201912513,"OBAMA_PRIMARY2008
",0
108761721.38461539,0,2.230769230769231,43561238660.430405,6813018150.652197,0.027757402166258514,0.0243879452509779,0.014488915537278362,0.007393377015310152,0.01945016537534449,0.02455093140352728,0.015687537586160993,0.01946711315926617,0.015210558389967873,0.015578127482704382,0.0,0.0073434904189096685,0.033427446555067165,0.02493174122480035,0.025667923725211875,0.02526348740372886,0.031058812759376338,0.018939508599892893,0.014330594703671491,"MCCAIN_PRIMARY2008
",2
79241542.9090909,0,3.0,48659876699.39084,7728063257.216027,0.015292905859408776,0.010249457364471123,0.006769240983945679,0.0073659339644553306,0.01743239651282836,0.006417134382801158,0.0019456835284977485,0.006652561752202394,0.004328614811674879,0.00794752906880476,0.0,0.005191489883301705,0.006213618998012264,0.006218247488501366,0.004798220468612639,0.005638423864240755,0.007489663022821208,0.021413334332614352,0.0022680040745940173,"GINGRICH_PRIMARY2012
",6
252824756.54545453,0,1.5454545454545454,41971281763.17121,3968365601.7878795,0.031477051302990396,0.015290564495802978,0.0369948959447574,0.003900280056984954,0.02153309678477403,0.019112841559450606,0.013677707561496657,0.05451751024034053,0.028787776019270222,0.05039848591445954,0.03232388962259426,0.024793386483368166,0.03177995445936893,0.027701024008225404,0.03666787736730239,0.021996145050770573,0.03478082484849685,0.026668151274131524,0.048610783245075576,"GIULIANI_PRIMARY2008
",9
134198911.25,0,2.0833333333333335,40115875456.753006,3983410946.9096227,0.015113900059495021,0.015414435869178086,0.024675539562911922,0.02521802940203315,0.01217672469927366,0.01452037796482724,0.012667785357915897,0.015783686528479536,0.011139204739358304,0.018025880092513605,0.009016272037286954,0.013589687147870877,0.024207945875586417,0.025094760543994624,0.01695367869340185,0.016478051407808975,0.01860127901676053,0.011252261155771208,0.025428508177710467,"MCCAIN_PRIMARY2008
",2
233025229.69230768,0,2.230769230769231,46639539053.88243,6100415787.710623,0.04502109642045711,0.026346045681781484,0.05086190668345046,0.02632082181026283,0.029054244435100095,0.01943955933471981,0.05419113491185583,0.034676945376189365,0.03398967537395112,0.037177173620558696,0.04647859892228905,0.020378841953631245,0.02821893568151674,0.04222234243973458,0.04481127504435256,0.03769522150231621,0.034385150891048974,0.059003670568454486,0.04820911371966138,"GINGRICH_PRIMARY2012
",6
91944530.2,0,1.6,50758723957.59262,7491181566.387857,0.015650598713067444,0.004715695198900037,0.04122791836284546,0.007010887287761667,0.01488128940494213,0.008492728157769842,0.006707832790078059,0.01106838415062503,0.011678204231173283,0.04033433234924078,0.030920376351141653,0.011970968265650049,0.012116751194599911,0.031986807130166627,0.011161932715504558,0.013149018116814959,0.017423393641233697,0.026317355982030423,0.021761746037611607,"HUCKABEE_PRIMARY2008
",11
147608990.23076922,2,1.4615384615384615,31126978927.064106,3902550824.090385,0.00757910162330258,0.0026265224337045914,0.03705337231137076,0.025647157183292732,0.015919584952556326,0.023092314290569547,0.020037923993450335,0.019659172238209555,0.020835449463303048,0.03153919745158208,0.015905600280883527,0.01775889555545905,0.02372589686075019,0.019234208398247982,0.025747670403836537,0.02226680557282945,0.028584711547194483,0.024238164027788077,0.027335564390775665,"CLINTON_PRIMARY2008
",3
85313110.9090909,0,2.909090909090909,39332836783.52622,5035902356.652164,0.0019884636640033243,0.005873369534722094,0.0019526228664757217,0.008235846369408087,0.012998968594013017,0.029945410051444042,0.026922715192035943,0.009964681066738751,0.02153414540280653,0.022252178427308807,0.0,0.009135797212832659,0.011799811845811237,0.0065993205682828,0.014569124814416141,0.0129939582806964,0.011063356835645665,0.012399349273070289,0.0044903053434304846,"EDWARDS_PRIMARY2008
",8
280241098.6,0,1.5,35855369170.138336,3624533015.2222223,0.016796835486929465,0.015914618677500846,0.03783198231745499,0.011511300200014195,0.01542660598148212,0.014059836348985312,0.015736286305330846,0.026981059236160808,0.026534256917289684,0.052980469693308906,0.041863316611995834,0.0354798987403264,0.023087539412146744,0.029121495809503205,0.02187387494520814,0.01725298653278339,0.02876430458472644,0.021955999947935043,0.028391787820927033,"EDWARDS_PRIMARY2008
",8
83525854.6,4,1.5,44809753694.16548,7010433550.433334,0.00803061453875634,0.0,0.019545667718095128,0.013747563725339383,0.006838745715947734,0.009585846068861672,0.004305495135939919,0.006494885215705112,0.02627258955786151,0.026341603775930866,0.008531906206216876,0.023152095720148372,0.010630284527046173,0.02176425735660711,0.022880184379516885,0.024173218094683892,0.015372501856082847,0.007411262420244335,0.014875158038931136,"OBAMA_PRIMARY2008
",0
229310935.5,0,1.9166666666666667,35929806750.12136,4503021285.277579,0.025157444592701257,0.00888653377195454,0.028678397459470095,0.03936996550462235,0.01262239228308714,0.021949562332753674,0.03119571271747716,0.026607504600547515,0.018010062668531054,0.021570548336265843,0.054468476505429235,0.009002989979929066,0.018218306769709303,0.01782087176095147,0.028450178678872135,0.022751230530967267,0.031606388710267316,0.02416714485596762,0.03523017738654503,"CLINTON_PRIMARY2008
",3
153660450.14285713,0,1.5714285714285714,40917961594.56913,5316092759.560884,0.0,0.005873369534722094,0.017324138780343522,0.008235846369408087,0.007832664783311464,0.008737350087894542,0.015450519821730409,0.004580169170081671,0.014468742860494233,0.023145351606469106,0.0,0.018974183102333564,0.015237208025690039,0.023784991446855527,0.030674476258763503,0.022869154660653528,0.03101466109005513,0.006409171676629595,0.01550205945350633,"EDWARDS_PRIMARY2008
",8
151846753.15384614,0,2.0,47987927611.96324,6638233710.161538,0.016613209757240018,0.009222115494529847,0.010372595226522518,0.003696688507655076,0.016814697862523705,0.014205626761269739,0.012668350441563687,0.019276992669271867,0.01577668319880369,0.016092790560814352,0.0,0.00946575674976973,0.0219968419751909,0.011371757986810036,0.03845281799720303,0.020205542239037567,0.0213772907984482,0.020541246616971882,0.01783937834570612,"OBAMA_PRIMARY2008
",0
93308246.27272727,2,1.8181818181818181,37912845391.32536,6758779661.441667,0.0,0.0026265224337045914,0.004400383692138677,0.004604202931793186,0.025204768626260483,0.0060787754827713175,0.017234101845751464,0.0034933061407923295,0.0028875875719928824,0.009823572084296158,0.0,0.0024821978390789797,0.007484594215673325,0.006697885557343731,0.004400351697495357,0.008062647832813305,0.00832725853400821,0.01129841683468145,0.007828167482731435,"ROMNEY_PRIMARY2012
",12
88082164.22222222,0,2.2222222222222223,50460020566.1038,5212502725.171297,0.010510110029453847,0.0,0.015573928668518684,0.005511717355931297,0.006962943096302288,0.008734862979903177,0.006118159370402066,0.003968079654226818,0.013848320212722797,0.014747024678813015,0.008080972405648566,0.008136160027624973,0.009594269717228546,0.010788797417366658,0.014450545445975392,0.006047161713251454,0.014094207756688015,0.009951280899401107,0.013818877826326119,"CLINTON_PRIMARY2008
",3
107781004.23076923,0,2.1538461538461537,38045077800.875175,4793506116.793529,0.00998901330640131,0.0027756330416597664,0.011157572500314931,0.02348258002657784,0.008005820906526781,0.023640084474918027,0.01629658509382183,0.011024513326789422,0.034103253689658414,0.012263492206632757,0.0,0.0069514433804541715,0.009363299025305348,0.016247373392050495,0.013394090542396108,0.009585582526079684,0.015490333729772706,0.03428128613298268,0.011970702198302683,"THOMPSON_PRIMARY2008
",10
84423322.0,2,2.230769230769231,41981183473.65128,4391449116.55989,0.0021070077743434194,0.0,0.004137006632532318,0.012840049301201273,0.0022675741662845704,0.019936540570817517,0.010972737963683043,0.0027774077650025144,0.002682133551916409,0.0022215103947921463,0.0,0.01198269590938312,0.008650701541725907,0.006499226734027383,0.00565831407686873,0.004229573991620593,0.008709982942015465,0.009960747135720913,0.004877921913353198,"RICHARDSON_PRIMARY2008
",7
265072423.84615386,0,1.6923076923076923,37807237252.70104,4858358074.6816845,0.030061362744595414,0.022164112035350084,0.024737118220696422,0.014213019439297578,0.061848769148668624,0.0330743224115744,0.05910365022019369,0.03651321127622791,0.021709171619286233,0.03211740094873993,0.008080972405648566,0.050785376366610124,0.022588315126969703,0.04364915367780218,0.03450397343221339,0.036124933375247234,0.04262121580431033,0.038563002037047135,0.024958763080654988,"ROMNEY_PRIMARY2012
",12
99625163.33333333,0,1.5833333333333333,44897393700.96845,6967933140.995834,0.00547591452656203,0.00469819128115159,0.033331307020346965,0.0,0.012807585548136699,0.008779428036902476,0.01823190524939751,0.0065810370483747665,0.023292635360694067,0.011630861826026776,0.008080972405648566,0.010493803498917305,0.01634468721078582,0.01453200779852536,0.019945251390231823,0.016187946145004083,0.021228576228916645,0.018579741788181194,0.01948864762051115,"CLINTON_PRIMARY2008
",3
128129559.35714285,0,2.2857142857142856,48229756904.27252,5697821876.269048,0.021450211180760903,0.014991908603998808,0.010184643711815627,0.02338163556647349,0.021549228229759007,0.020202740662546487,0.033714900336281876,0.024901083455278403,0.013840121252963722,0.0062266589279810335,0.0,0.029510418176776528,0.019150669550295683,0.014216171077291515,0.025945845871201904,0.021078962223451396,0.014842929459506413,0.01034961098121379,0.02011340822424036,"OBAMA_PRIMARY2008
",0
224705783.45454547,0,2.272727272727273,50553430303.81616,8956373640.935354,0.02376654805927425,0.01627672103319118,0.03773121035056091,0.010707575795416743,0.016854863004403534,0.015045343609491953,0.009756953591776245,0.007350906699922432,0.022294079654039626,0.02231063904658968,0.016279184685066197,0.028798193787421822,0.019022557258362445,0.041565266118369346,0.03009933389986153,0.021025236464664997,0.03579671005645671,0.022084705135608722,0.030232275114885573,"CLINTON_PRIMARY2008
",3
171855506.45454547,0,2.4545454545454546,44763263320.860245,6329608678.150758,0.033721654841523924,0.028058702332285558,0.04370121753939918,0.014021774575523335,0.05636186220387525,0.015573115823580045,0.04094199713835535,0.061147430412235304,0.027752765770407965,0.03432767382764651,0.05500828359019639,0.007364941688369047,0.02114852606705246,0.0351227282043576,0.0353297222818208,0.023820243370085616,0.031971531311859466,0.027258746856477813,0.03423556228178404,"CLINTON_PRIMARY2008
",3
37316281.92307692,2,1.3076923076923077,38775552916.470695,4387449485.589683,0.00645087370423506,0.0033035289460209153,0.03192368981873326,0.0,0.0028365550099427672,0.004504795928446577,0.004497034686234788,0.0032905185241873833,0.007579770287888086,0.007497049708549747,0.0,0.006343528698934029,0.004875697846255549,0.005493144824063429,0.0035261039722958355,0.006767535073798559,0.007907266940741807,0.008541941997459376,0.006916797837125086,"HUCKABEE_PRIMARY2008
",11
320061821.6666667,0,2.1666666666666665,49637055590.09583,5604797090.590488,0.02433032861873536,0.02249549513121992,0.01919744658071426,0.019950799140762317,0.018445406982777822,0.030515332295952977,0.02332416033111735,0.02833504169598175,0.024932258268844487,0.03990510916148124,0.054802626057667995,0.01420052206676451,0.036471446901133464,0.024659187367867885,0.027857450067226237,0.03283719917613775,0.026667331650661916,0.027333696108165648,0.024069282017402004,"MCCAIN_PRIMARY2008
",2
64682939.416666664,0,2.5833333333333335,52234857526.16122,6666536609.536804,0.02247028627931779,0.0026265224337045914,0.017537130478922972,0.009208405863586372,0.012841930261976426,0.0067516789445518565,0.012946276616733067,0.005428382720492687,0.01263501507014999,0.0058702001951031115,0.0,0.005584537027797261,0.019877602300130557,0.00698334885591521,0.02021708341289385,0.011635085089022654,0.023454072317563638,0.012097805299986324,0.016949168699525903,"MCCAIN_PRIMARY2008
",2
70572417.77777778,0,1.5555555555555556,50355745273.33518,6597462089.284657,0.0,0.01010888819871232,0.043573053755304,0.008048390784326696,0.02386920523101386,0.01591825478185323,0.014473293087991442,0.019520118661519925,0.03163987301968535,0.0179947379271147,0.04004126843060354,0.021065398081400524,0.01138396472232752,0.03983877958321945,0.025362186278771907,0.03231417303077185,0.027795021374296236,0.022966961827784335,0.021293856506873418,"OBAMA_PRIMARY2008
",0
195186886.7857143,0,1.8571428571428572,40563912514.380165,5171264362.377693,0.00804418919593915,0.011396067157393974,0.020274759479888403,0.025763064588812255,0.012339357408866072,0.04294030519590612,0.02500283459291937,0.021610749053391692,0.019708194697793398,0.01630342347252705,0.030320644149554606,0.018615785679729116,0.016775191358561228,0.027016503421349838,0.02102132436096268,0.02312321959220166,0.02453602462828878,0.042284559851585184,0.02971460026688316,"RICHARDSON_PRIMARY2008
",7
248224223.9,0,1.9,35706255288.15337,3722397343.7814283,0.022209514380727373,0.028232034225068658,0.028856983157368843,0.014021774575523335,0.011337252438023538,0.020417645209694194,0.017146934321448364,0.027136404760158803,0.042754996235970344,0.019573014844646065,0.0,0.014225508638615107,0.02299821493680978,0.02158678148076357,0.017437208187484333,0.022225959055603334,0.016309126821963924,0.019337285971416304,0.02394679451536473,"THOMPSON_PRIMARY2008
",10
58369283.84615385,0,1.7692307692307692,48134852778.1978,6363274984.820513,0.007474600020802531,0.013249434011946013,0.011092195571253266,0.012609014701016575,0.01324074067778765,0.011397027579985472,0.008819099526216578,0.01242155173939098,0.013204106977403074,0.0033827264386917023,0.02178873794333773,0.0018898395154935787,0.006553963672053349,0.0033364801615686753,0.008001180479319591,0.018768504861370643,0.009306522597492733,0.0011168096835278637,0.010387037844084455,"OBAMA_PRIMARY2008
",0
114585103.0,0,2.272727272727273,50285173594.2148,7386716341.604547,0.023299948107556517,0.038633989973391826,0.00969836004456626,0.01033602047788872,0.02416279073782501,0.017545558790162393,0.04160395534506542,0.04098676448036748,0.029765124120738652,0.004485898836717773,0.03023174552984867,0.007887874851205717,0.014148242153058837,0.010110213928919047,0.02259104047271361,0.01997782091924019,0.016677231526872945,0.014035363307025516,0.019051669006128702,"CLINTON_PRIMARY2008
",3
351672186.71428573,0,1.3571428571428572,35244783891.95439,5219004772.492858,0.024958589023064623,0.020799395234810374,0.02521509777536371,0.018359529985139185,0.02479236665187178,0.023653766140596517,0.02141323857512084,0.03646013733720533,0.03265226572701357,0.052819102230093576,0.03105842842381835,0.01554663113200129,0.02583294643373614,0.022921694733720924,0.023173736959119805,0.03608896920803121,0.02635073151058655,0.024422578219845083,0.02736104895067069,"OBAMA_PRIMARY2008
",0
126992673.0,0,2.25,48735927663.19805,6781606483.9004965,0.00866318348716383,0.005873369534722093,0.004999040828221647,0.01630570320867165,0.011053404801617785,0.015225509250950002,0.01919537047465342,0.0034933061407923295,0.00951564217810107,0.0035672762767934825,0.0,0.0033988585546107604,0.010976950328409025,0.003284941257072062,0.010007976947072996,0.011966567159799076,0.012306607572668235,0.012140962849952662,0.010273477598625295,"OBAMA_PRIMARY2008
",0
153792286.91666666,0,1.5833333333333333,52734406584.54305,7555504930.618056,0.01838235680397396,0.01913665752968615,0.03517245307606782,0.020553787920441567,0.013047268199535028,0.013318493737810445,0.025606877022065627,0.02511326136857821,0.026376386591988165,0.03989022994719557,0.04121164476830838,0.021396886767409844,0.015163371916651278,0.031903661786660424,0.019742875600542713,0.024826405596201095,0.025852448810846706,0.030901219473956583,0.027056176234783645,"OBAMA_PRIMARY2008
",0
93219892.1,0,2.2,47754146070.26707,7544576417.391787,0.0021070077743434194,0.0,0.008858353509581023,0.0,0.004322766837505984,0.008972026227243595,0.006478196180999368,0.007073467589074563,0.0,0.0022215103947921463,0.0,0.004964395678157959,0.005994177687609216,0.004978815766601955,0.004192851342407797,0.020415266864744774,0.008855070578768694,0.004698721229693038,0.008224860951268403,"OBAMA_PRIMARY2008
",0
175305281.25,0,2.0833333333333335,43067775994.26875,5862150110.906944,0.032563732552329465,0.029708162077562873,0.049844973659262236,0.02699094061688051,0.0412657141927036,0.0243823937305247,0.049845150128358134,0.06011507849936283,0.04580326968040799,0.041613771722244244,0.053347723292881226,0.015602283705798872,0.031058401166984,0.04253184589910733,0.03820031271494196,0.04000060098848124,0.04155109664882942,0.024596927241334138,0.04200726732184046,"CLINTON_PRIMARY2008
",3
